attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.07360929892385082,1.4895681433616238e-06,0.8063907010761493,0.3416466409341403,0,60,0.0,0.07793258153943296,0.3416466409341403
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,1,0,0,0,0,0,4.622777243913955,4.549999999999999,15.377222756086045,0.08061466134135792,4.9713007621935785e-06,0.7993853386586423,0.3873094517939312,0,60,0.0,0.1199689861935829,0.3873094517939312
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,2,0,0,0,0,0,4.607421341452599,4.549999999999998,15.3925786585474,0.13858321043335034,9.710953565225477e-06,0.7414167895666498,0.5771909110357789,0,60,0.0,0.12334842441032287,0.5771909110357789
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,3,0,0,0,0,0,4.63948260774157,4.549999999999999,15.36051739225843,0.24003306133978242,1.3934259530798415e-05,0.6399669386602177,1.658018027702717,1,60,0.004166666666666667,0.1309147673840637,0.8
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,4,0,0,0,0,0,4.82786738196451,4.549999999999998,15.17213261803549,0.5405801054752848,1.5597774145176416e-05,0.3394198945247153,3.4442415922562346,1,60,0.006666666666666667,0.12854527738490726,0.8
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,5,0,0,0,0,0,5.261390200962666,4.549999999999999,14.738609799037334,0.536021038451693,1.8370956399757888e-05,0.3439789615483071,3.232579407733393,1,60,0.008333333333333333,0.13028431069717822,0.8
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,6,0,0,0,0,0,5.266945657260734,4.549999999999999,14.733054342739266,0.6359739631566856,2.058532058927483e-05,0.24402603684331448,3.339215577751459,1,60,0.009523809523809525,0.1291370997846842,0.8
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,7,0,0,0,0,0,5.34065492165479,4.549999999999999,14.659345078345211,0.6400444407338195,2.3389273591388523e-05,0.23995555926618062,3.3271091034531124,1,60,0.010416666666666666,0.1299510136477479,0.8
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,8,0,0,0,0,0,5.367292283493337,4.549999999999999,14.632707716506662,0.6848356236224409,2.6090662529696966e-05,0.19516437637755923,3.442358640157843,1,60,0.011111111111111112,0.12940555179733276,0.8000000000000002
19,20260724,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,9,0,0,0,0,0,5.412460756734312,4.55,14.587539243265688,0.6850868085034296,2.849588641292975e-05,0.1949131914965705,3.510305178086174,1,60,0.011666666666666667,0.1298023093099163,0.8
