attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.04999456962363573,1.1180060808651744e-06,0.8300054303763644,0.17629899751183237,0,60,0.0,0.07181574867816831,0.17629899751183237
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,1,0,0,0,0,0,4.607907984290539,4.549999999999998,15.392092015709462,0.017772546030121593,3.7737929328982987e-06,0.8622274539698785,0.13502458738426046,0,60,0.0,0.12155496058075844,0.13502458738426046
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,2,0,0,0,0,0,4.581682476117012,4.549999999999999,15.418317523882987,0.03017195823056839,7.238397527394769e-06,0.8498280417694317,0.13428337292492593,0,60,0.0,0.11448511787730524,0.13428337292492593
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,3,0,0,0,0,0,4.567606249432068,4.55,15.432393750567932,0.012347829624562172,1.0092496072740953e-05,0.867652170375438,0.12633307232114735,0,60,0.0,0.12033857864420852,0.12633307232114735
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,4,0,0,0,0,0,4.569674350948893,4.549999999999999,15.430325649051106,0.023429146903966528,1.0700869344067625e-05,0.8565708530960335,0.12587588336678057,0,60,0.0,0.11662659868357038,0.12587588336678057
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,5,0,0,0,0,0,4.563649741449808,4.549999999999999,15.436350258550192,0.010420991506015682,1.1561202734070313e-05,0.8695790084939844,0.12217709670632454,0,60,0.0,0.1193047800612117,0.12217709670632454
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,6,0,0,0,0,0,4.558693127984078,4.549999999999999,15.441306872015922,0.020663480331772743,1.1352632296821215e-05,0.8593365196682273,0.12185763032071954,0,60,0.0,0.11751797503276663,0.12185763032071953
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,7,0,0,0,0,0,4.557631087607634,4.549999999999999,15.442368912392366,0.00839334140374148,1.135310978320746e-05,0.8716066585962586,0.12015502699976165,0,60,0.0,0.11877376950756377,0.12015502699976165
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,8,0,0,0,0,0,4.554600104878219,4.549999999999999,15.445399895121781,0.014621846589636861,1.1400925451499975e-05,0.8653781534103633,0.11997945096031414,0,60,0.0,0.11792598118204012,0.11997945096031414
18,20260723,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,0.8,9,0,0,0,0,0,4.553546125178604,4.55,15.446453874821396,0.006895034263597361,1.1147167967983743e-05,0.8731049657364027,0.11920991494080034,0,60,0.0,0.11852062695475038,0.11920991494080035
