attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.023740091363242483,1.0447137514364474e-06,1.0762599086367577,0.17991120439446665,0,60,0.0,0.07398214397853804,0.17991120439446665
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,1,0,0,0,0,0,4.586283337713987,4.549999999999999,15.413716662286014,0.0095944829666759,2.81579292903795e-06,1.0904055170333242,0.13497311700072714,0,60,0.0,0.12091902984841588,0.13497311700072714
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,2,0,0,0,0,0,4.572258032238864,4.549999999999999,15.427741967761136,0.013435144472151246,4.427717526053532e-06,1.0865648555278489,0.13242676011394297,0,60,0.0,0.11494522448875025,0.13242676011394297
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,3,0,0,0,0,0,4.564448596623462,4.549999999999999,15.435551403376538,0.0061834301557177765,5.90013257702023e-06,1.0938165698442823,0.12631453397563108,0,60,0.0,0.12006151956842305,0.12631453397563108
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,4,0,0,0,0,0,4.56245154821895,4.549999999999999,15.437548451781051,0.011528042203743752,6.657742465658552e-06,1.0884719577962563,0.1250705662652271,0,60,0.0,0.11683760779930222,0.1250705662652271
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,5,0,0,0,0,0,4.559816284418839,4.55,15.44018371558116,0.0054822881325093786,7.231376680364146e-06,1.0945177118674907,0.12216999620953184,0,60,0.0,0.11916721306452857,0.12216999620953184
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,6,0,0,0,0,0,4.555720769839378,4.549999999999999,15.444279230160621,0.009780535086517562,7.4318239050560926e-06,1.0902194649134824,0.12152211571665225,0,60,0.0,0.11761872394073118,0.12152211571665225
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,7,0,0,0,0,0,4.5548948909999165,4.549999999999999,15.445105109000083,0.004517298721237516,7.691262402945064e-06,1.0954827012787627,0.12014877056603832,0,60,0.0,0.11871030029148485,0.12014877056603832
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,8,0,0,0,0,0,4.553711421021869,4.55,15.44628857897813,0.0075101290200586075,7.873876590065067e-06,1.0924898709799415,0.11981320790947601,0,60,0.0,0.11797258340894408,0.11981320790947601
4,20260709,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,9,0,0,0,0,0,4.55281811337942,4.55,15.44718188662058,0.0038597157049919525,7.976500620538987e-06,1.096140284295008,0.11920713059907598,0,60,0.0,0.11848986639822084,0.11920713059907599
