attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.025829651252596394,1.1674036998834577e-06,1.0741703487474037,0.25126066236760425,0,60,0.0,0.07618453327623152,0.25126066236760425
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,1,0,0,0,0,0,4.593654151083363,4.549999999999999,15.406345848916636,0.009353769386345695,3.1605861567235635e-06,1.0906462306136544,0.13497768687552897,0,60,0.0,0.11958752491194127,0.13497768687552897
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,2,0,0,0,0,0,4.57198831574703,4.55,15.42801168425297,0.014646510551685001,5.020208132232454e-06,1.085353489448315,0.13442765556070835,0,60,0.0,0.11408218911904068,0.13442765556070835
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,3,0,0,0,0,0,4.565208163912325,4.55,15.434791836087676,0.007155175274591579,6.715862311718689e-06,1.0928448247254086,0.12631303791807694,0,60,0.0,0.12060994776991393,0.12631303791807694
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,4,0,0,0,0,0,4.562242530994517,4.549999999999998,15.437757469005483,0.011514165622796248,7.53599460424717e-06,1.088485834377204,0.1260117786607775,0,60,0.0,0.11644011278652844,0.1260117786607775
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,5,0,0,0,0,0,4.560730830447569,4.549999999999999,15.439269169552432,0.006227186588504626,8.219410052145636e-06,1.0937728134114955,0.12216709517410912,0,60,0.0,0.11943047703244072,0.12216709517410912
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,6,0,0,0,0,0,4.555725677247079,4.549999999999999,15.444274322752921,0.010058919161968808,8.448304491927587e-06,1.0899410808380312,0.12197970337321827,0,60,0.0,0.11742963281979184,0.12197970337321828
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,7,0,0,0,0,0,4.554562972362193,4.549999999999999,15.445437027637807,0.005183473168891532,8.733147710382573e-06,1.0948165268311085,0.12014774769289134,0,60,0.0,0.11883569926642905,0.12014774769289134
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,8,0,0,0,0,0,4.553571694931237,4.549999999999998,15.446428305068764,0.008039419704180869,8.938792888235404e-06,1.0919605802958192,0.120036476869643,0,60,0.0,0.11788153080939869,0.120036476869643
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,9,0,0,0,0,0,4.55303162753938,4.549999999999999,15.44696837246062,0.0045767250354942,9.058805365061233e-06,1.0954232749645059,0.11920395718959703,0,60,0.0,0.11855173315426808,0.11920395718959702
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,10,0,0,0,0,0,4.552680076532783,4.55,15.447319923467216,0.006416386393752665,9.191360175828514e-06,1.0935836136062473,0.11913508156770358,0,60,0.0,0.11810375544878796,0.11913508156770358
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,11,1,1,1,1,1,4.552101178843569,4.55,15.447898821156432,0.003842308775990151,9.368608637977246e-06,1.0961576912240099,0.11873806642362657,0,60,0.0,0.11816105434663539,0.15263451972052564
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,12,0,0,0,1,1,4.551654199155595,4.549999999999999,15.448345800844404,0.0051333872728171834,9.533685511397706e-06,1.0948666127271829,0.13496858698787317,0,60,0.0,0.11794557877039366,0.13496858698787317
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,13,0,0,0,1,1,4.557305639743314,4.549999999999998,15.442694360256686,0.0032285890283384354,9.738235019578223e-06,1.0967714109716618,0.13310516695861105,0,60,0.0,0.11836648705627706,0.13310516695861102
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,14,0,0,0,1,1,4.552798237763398,4.549999999999998,15.447201762236602,0.004278376211962462,9.993850900284944e-06,1.0957216237880376,0.12631153647918114,0,60,0.0,0.11818239384190239,0.12631153647918117
17,20260722,True,completed,4.55,60,100x100x100,trilinear,5.0,25.0,0.2,1.0,15,0,0,0,1,1,4.551815098047401,4.549999999999999,15.4481849019526,0.0028319147099750306,1.0179187213277506e-05,1.097168085290025,0.12543817440295016,0,60,0.0,0.11833153255723436,0.12543817440295016
