attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.06467265388544702,1.3061807059286792e-06,1.0353273461145531,0.2781416669205028,0,60,0.0,0.07109015483625465,0.2781416669205028
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,1,0,0,0,0,0,4.616548191415075,4.549999999999998,15.383451808584926,0.04971769433453962,4.395013254504992e-06,1.0502823056654604,0.1720816491344785,0,60,0.0,0.11871048504362224,0.1720816491344785
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,2,0,0,0,0,0,4.586399869859366,4.549999999999999,15.413600130140633,0.04012167564218121,8.474817556374273e-06,1.059878324357819,0.13285008801542908,0,60,0.0,0.1145620109503929,0.13285008801542908
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,3,0,0,0,0,0,4.572177674855679,4.549999999999999,15.427822325144321,0.0323736738484656,1.1849071610860162e-05,1.0676263261515344,0.13441561386000048,0,60,0.0,0.11996264413576982,0.13441561386000048
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,4,0,0,0,0,0,4.572892837929137,4.549999999999999,15.427107162070863,0.03600022280134311,1.2540268352895342e-05,1.063999777198657,0.12519796478122058,0,60,0.0,0.11686650801995645,0.12519796478122058
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,5,0,0,0,0,0,4.565460965066784,4.549999999999999,15.434539034933216,0.03076472378602771,1.350189274132503e-05,1.0692352762139723,0.12605932461098346,0,60,0.0,0.11912414134763659,0.12605932461098346
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,6,0,0,0,0,0,4.56062454435775,4.549999999999999,15.43937545564225,0.03334787541169436,1.3239354700390424e-05,1.0666521245883058,0.12156526770524174,0,60,0.0,0.11763322979389455,0.12156526770524174
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,7,1,1,1,1,1,4.55912432051448,4.55,15.44087567948552,0.02428586150818301,1.3235952637293988e-05,1.0757141384918172,0.12199734256462069,0,60,0.0,0.11866521859451282,0.12981028006814585
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,8,0,0,0,1,1,4.555135040159072,4.549999999999999,15.444864959840928,0.02352393559867713,1.3266774505109631e-05,1.076476064401323,0.12598396048213878,0,60,0.0,0.11795895587643844,0.12598396048213878
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,9,0,0,0,1,1,4.555759450161655,4.549999999999999,15.444240549838344,0.01646787315577256,1.2974870807568867e-05,1.0835321268442275,0.12383644107238079,0,60,0.0,0.11847915788673444,0.1238364410723808
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,10,0,0,0,1,1,4.553607530171978,4.55,15.446392469828023,0.018171816565002646,1.2934430812244372e-05,1.0818281834349974,0.12202216686119009,0,60,0.0,0.11815160528803029,0.12202216686119009
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,11,0,0,0,1,1,4.5528539926373535,4.55,15.447146007362647,0.013636697246374814,1.3006346056916288e-05,1.0863633027536252,0.12095325355459113,0,60,0.0,0.11838552866177321,0.12095325355459113
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,12,0,0,0,1,1,4.5525385578174085,4.549999999999999,15.447461442182592,0.013907160637861744,1.2938745353842012e-05,1.0860928393621383,0.12006990746969315,0,60,0.0,0.11822679849956207,0.12006990746969315
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,13,0,0,0,1,1,4.55244752056604,4.55,15.44755247943396,0.010203151899769591,1.2974288845909803e-05,1.0897968481002305,0.11957191090370395,0,60,0.0,0.11832663403153917,0.11957191090370395
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,14,0,0,0,1,1,4.552206029479066,4.549999999999998,15.447793970520934,0.011074014002970528,1.3173986051001098e-05,1.0889259859970295,0.11912413144639726,0,60,0.0,0.11825718829700928,0.11912413144639726
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,15,1,1,1,2,2,4.551922744379514,4.549999999999999,15.448077255620486,0.0079138798784438,1.3251801238233394e-05,1.0920861201215564,0.11890307742783733,0,60,0.0,0.11827919662062744,0.13066636331490983
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,16,0,0,0,2,2,4.5518651705213395,4.549999999999998,15.448134829478661,0.009113628546606673,1.3389754259341735e-05,1.0908863714533934,0.12647843580236592,0,60,0.0,0.11824811803650023,0.12647843580236592
6,20260711,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,17,1,1,1,3,3,4.553165756156562,4.549999999999998,15.446834243843437,0.0065933405181599035,1.351429886850451e-05,1.0934066594818401,0.12422796706384276,0,60,0.0,0.11775497610576564,0.16179979551800186
