attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.06515738538443261,1.2649804856065243e-06,1.0348426146155676,0.28156007746239614,0,60,0.0,0.08520924502925219,0.2815600774623962
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,1,0,0,0,0,0,4.6144527834988684,4.55,15.38554721650113,0.04570189286258109,4.2091004111667604e-06,1.054298107137419,0.17828026535945046,0,60,0.0,0.11673824432156306,0.17828026535945046
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,2,0,0,0,0,0,4.6019355841326846,4.549999999999999,15.398064415867315,0.03254472336675845,8.184464885113562e-06,1.0674552766332417,0.13499236400028206,0,60,0.0,0.11427683107496715,0.13499236400028206
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,3,0,0,0,0,0,4.579333522524659,4.549999999999999,15.42066647747534,0.027407519757370186,1.1497729413309634e-05,1.0725924802426299,0.13276742622653304,0,60,0.0,0.11996952652863359,0.13276742622653304
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,4,0,0,0,0,0,4.579933263022498,4.55,15.420066736977503,0.026497920169809085,1.2097321546875641e-05,1.073502079830191,0.12624077039248605,0,60,0.0,0.11685090366613032,0.12624077039248605
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,5,0,0,0,0,0,4.568136937637624,4.549999999999999,15.431863062362375,0.020803377349680612,1.2955477282002602e-05,1.0791966226503196,0.12513570110487357,0,60,0.0,0.1191330153451193,0.12513570110487357
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,6,1,1,1,1,1,4.562460343803722,4.55,15.437539656196279,0.02253680559967661,1.256972818708864e-05,1.0774631944003235,0.12209767029732574,0,60,0.0,0.11735309519109166,0.1522091736490421
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,7,0,0,0,1,1,4.56167784159807,4.549999999999999,15.438322158401931,0.018321441473875266,1.2567127310675147e-05,1.0816785585261248,0.134805433231381,0,60,0.0,0.1184111019186267,0.134805433231381
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,8,0,0,0,1,1,4.562725716269504,4.549999999999999,15.437274283730495,0.016064006346775215,1.2553585740980846e-05,1.083935993653225,0.13299418713664907,0,60,0.0,0.1180266219727114,0.13299418713664907
7,20260712,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.0,9,0,0,0,1,1,4.555932771309952,4.55,15.444067228690049,0.012222108733731422,1.2278974891733376e-05,1.0877778912662686,0.1261940716486658,0,60,0.0,0.11839977016170995,0.1261940716486658
