grid,rho0,n_agents,seed,force_scheme,agent_radius,agent_mass,v0_max,steps_recorded,final_step,total_raw_contact_detections,total_unique_contact_events,peak_active_contacts,peak_max_rho,peak_max_u,minimum_rho_safety_margin,minimum_velocity_safety_margin,first_raw_contact_step,first_unique_contact_step,mean_agent_speed_over_time,peak_agent_speed_mean_field
100x100x100,1.8,40,98,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,1.8206503026352412,0.0529667185864656,18.17934969736476,1.0470332814135346,15.0,15.0,0.18791236443736234,0.1880837469159526
100x100x100,1.8,40,99,nearest,5.0,25.0,0.2,100,99,22.0,13.0,2.0,1.8179182899806583,0.0439837378152372,18.182081710019343,1.0560162621847629,4.0,4.0,0.18788087688950708,0.1880896322909453
100x100x100,1.8,40,100,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8152848828041044,0.0355512946542244,18.184715117195896,1.0644487053457756,3.0,3.0,0.18794117518122658,0.1880806428868523
100x100x100,1.8,40,101,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8169349825615688,0.044320178193945,18.18306501743843,1.055679821806055,12.0,12.0,0.18793182427557226,0.1880925248261948
100x100x100,1.8,40,102,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.8160898560428012,0.0385755287489308,18.1839101439572,1.0614244712510692,9.0,9.0,0.18794448114069628,0.1881548632358854
100x100x100,1.8,40,103,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.819483212442918,0.0514499931799613,18.18051678755708,1.0485500068200388,6.0,6.0,0.18789433401243147,0.1880881444507676
100x100x100,1.8,40,104,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,1.8156838551272532,0.0371144599000195,18.184316144872746,1.0628855400999806,9.0,9.0,0.18788997367133908,0.1880912678324978
100x100x100,1.8,40,105,nearest,5.0,25.0,0.2,100,99,9.0,6.0,1.0,1.8167824022821224,0.0393403048552349,18.183217597717878,1.060659695144765,48.0,48.0,0.1879313502999863,0.1880821919347888
100x100x100,1.8,40,106,nearest,5.0,25.0,0.2,100,99,14.0,7.0,2.0,1.8187943523068129,0.0453564689682517,18.181205647693186,1.0546435310317483,7.0,7.0,0.18788644810057792,0.1881040227098546
100x100x100,1.8,40,107,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.8192511931647,0.0513181530816483,18.1807488068353,1.0486818469183519,7.0,7.0,0.1879264117085903,0.1880766136232381
100x100x100,1.8,40,108,nearest,5.0,25.0,0.2,100,99,17.0,9.0,2.0,1.8184898252450403,0.0442504663671591,18.18151017475496,1.055749533632841,21.0,21.0,0.1878964847846779,0.1880992772741364
100x100x100,1.8,40,109,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.813160123041048,0.0301166648901501,18.186839876958953,1.06988333510985,18.0,18.0,0.1879428918010325,0.1881800324385595
100x100x100,1.8,40,110,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.8151323064868563,0.0351929472886388,18.184867693513144,1.0648070527113613,7.0,7.0,0.18792310454714034,0.1880812467893893
100x100x100,1.8,40,111,nearest,5.0,25.0,0.2,100,99,17.0,9.0,2.0,1.814848282959021,0.0388544656836041,18.18515171704098,1.061145534316396,5.0,5.0,0.18793811763276125,0.1881789730980364
100x100x100,1.8,40,112,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,1.814421416287419,0.0315337687762584,18.18557858371258,1.0684662312237416,31.0,31.0,0.18793717552583356,0.1880896637127843
100x100x100,1.8,40,113,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.8157320266852568,0.0381173005162172,18.184267973314743,1.0618826994837829,29.0,29.0,0.1879375013396465,0.1882016333972436
100x100x100,1.8,40,114,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.8150374346905775,0.036942557241627,18.184962565309423,1.063057442758373,24.0,24.0,0.18794673584211644,0.1881552541415931
100x100x100,1.8,40,115,nearest,5.0,25.0,0.2,100,99,12.0,11.0,1.0,1.8150333059714256,0.0394356705977085,18.184966694028574,1.0605643294022915,10.0,10.0,0.1879468745836421,0.1881985585644384
100x100x100,1.8,40,116,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.81606228871568,0.0388966046723627,18.18393771128432,1.0611033953276374,26.0,26.0,0.18791035417812574,0.1881610108673485
100x100x100,1.8,40,117,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.816150714774772,0.0403557851364428,18.18384928522523,1.0596442148635572,9.0,9.0,0.18794314973661982,0.1880958206784057
100x100x100,1.8,40,118,nearest,5.0,25.0,0.2,100,99,16.0,16.0,2.0,1.817136153825272,0.0366749002663684,18.18286384617473,1.0633250997336317,6.0,6.0,0.18782402968628614,0.1880825476729932
100x100x100,1.8,40,119,nearest,5.0,25.0,0.2,100,99,14.0,13.0,2.0,1.8128450907546405,0.028893817934779,18.187154909245358,1.071106182065221,1.0,1.0,0.18791156087816532,0.1880822257085017
100x100x100,1.8,40,120,nearest,5.0,25.0,0.2,100,99,11.0,11.0,2.0,1.813824126417766,0.0335005948516992,18.186175873582233,1.066499405148301,7.0,7.0,0.18792277319441658,0.1881376454541021
100x100x100,1.8,40,121,nearest,5.0,25.0,0.2,100,99,15.0,15.0,2.0,1.8143243788952643,0.0348708948806228,18.185675621104735,1.0651291051193772,11.0,11.0,0.1879283854015973,0.1881429651151631
100x100x100,1.8,40,122,nearest,5.0,25.0,0.2,100,99,8.0,6.0,1.0,1.8152554327627035,0.0334198561566837,18.184744567237296,1.0665801438433165,26.0,26.0,0.18795014731604978,0.1880774324273779
100x100x100,1.8,40,123,nearest,5.0,25.0,0.2,100,99,13.0,10.0,1.0,1.816162287270551,0.0382693897945516,18.18383771272945,1.0617306102054485,8.0,8.0,0.18786529942502658,0.1881218796559952
100x100x100,1.8,40,124,nearest,5.0,25.0,0.2,100,99,9.0,9.0,2.0,1.812894126080593,0.0289382988887401,18.187105873919407,1.07106170111126,3.0,3.0,0.18795475776696424,0.1881742142658636
100x100x100,1.8,40,125,nearest,5.0,25.0,0.2,100,99,17.0,10.0,1.0,1.8150979276302932,0.0369973571572256,18.184902072369706,1.0630026428427746,13.0,13.0,0.18789692581450834,0.1881560720743459
100x100x100,1.8,40,126,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.8165000271526963,0.0339709441638145,18.183499972847304,1.0660290558361856,4.0,4.0,0.18792429996413357,0.1881489324946523
100x100x100,1.8,40,127,nearest,5.0,25.0,0.2,100,99,11.0,8.0,1.0,1.822367005643826,0.0571173873655283,18.177632994356173,1.0428826126344717,19.0,19.0,0.18791088523913305,0.1880815892704905
100x100x100,1.8,40,128,nearest,5.0,25.0,0.2,100,99,15.0,10.0,2.0,1.8155529945980675,0.0378207190196645,18.184447005401932,1.0621792809803356,10.0,10.0,0.1878521318569571,0.188088317039179
100x100x100,1.8,40,129,nearest,5.0,25.0,0.2,100,99,13.0,9.0,1.0,1.812894927155916,0.0304523943269919,18.187105072844084,1.0695476056730082,6.0,6.0,0.18792316119726815,0.1881194265721794
100x100x100,1.8,40,130,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,1.8164260191504868,0.0373318518837079,18.183573980849513,1.0626681481162923,4.0,4.0,0.18794276900776374,0.1881455491304796
100x100x100,1.8,40,131,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,1.813077089855755,0.030344632093315,18.186922910144244,1.0696553679066851,23.0,23.0,0.1879755540801128,0.1881534137145032
100x100x100,1.8,40,132,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.816461107448396,0.0385906385829339,18.183538892551603,1.061409361417066,4.0,4.0,0.18794208600197915,0.1881159366004008
100x100x100,1.8,40,133,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.8146415376855896,0.0320797414210818,18.18535846231441,1.0679202585789183,3.0,3.0,0.18790459679424779,0.1881662745305534
100x100x100,1.8,40,134,nearest,5.0,25.0,0.2,100,99,11.0,10.0,2.0,1.8146136270334616,0.0340456372451225,18.185386372966537,1.0659543627548775,11.0,11.0,0.18788585878229896,0.1880791815467739
100x100x100,1.8,40,135,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.815591642666692,0.0367788685524522,18.184408357333307,1.063221131447548,4.0,4.0,0.18795391337343326,0.1880913973877149
100x100x100,1.8,40,136,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8176325053000115,0.0456632568200587,18.18236749469999,1.0543367431799413,3.0,3.0,0.187954886375948,0.1880894956153569
100x100x100,1.8,40,137,nearest,5.0,25.0,0.2,100,99,14.0,11.0,1.0,1.817048176789978,0.0401847701960688,18.182951823210022,1.0598152298039314,16.0,16.0,0.1879384692884335,0.1880910333924022
100x100x100,1.8,40,138,nearest,5.0,25.0,0.2,100,99,13.0,13.0,1.0,1.816764961438436,0.0391539146836594,18.183235038561563,1.0608460853163406,13.0,13.0,0.1878889450050184,0.1880800409088325
100x100x100,1.8,40,139,nearest,5.0,25.0,0.2,100,99,7.0,7.0,2.0,1.81504929400964,0.0361866913472796,18.18495070599036,1.0638133086527204,47.0,47.0,0.1879518913188715,0.1881950653957423
100x100x100,1.8,40,140,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,1.818527535831972,0.0490668529176391,18.181472464168028,1.050933147082361,10.0,10.0,0.18794243185777568,0.1880783860295612
100x100x100,1.8,40,141,nearest,5.0,25.0,0.2,100,99,16.0,11.0,2.0,1.8155182128973868,0.0351917096895269,18.184481787102612,1.0648082903104732,7.0,7.0,0.1879070054314029,0.188092741918422
100x100x100,1.8,50,42,nearest,5.0,25.0,0.2,100,99,14.0,14.0,2.0,1.8153239669608796,0.0403242925064278,18.18467603303912,1.0596757074935723,6.0,6.0,0.18783685364422503,0.1880822982002008
100x100x100,1.8,50,43,nearest,5.0,25.0,0.2,100,99,18.0,17.0,2.0,1.818916496428374,0.0500357853134484,18.181083503571625,1.0499642146865518,4.0,4.0,0.18784725831254526,0.1880898860160064
100x100x100,1.8,50,44,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,1.817112905038063,0.041762144648539,18.182887094961938,1.058237855351461,4.0,4.0,0.18799981221865017,0.1881336937225907
100x100x100,1.8,50,45,nearest,5.0,25.0,0.2,100,99,20.0,13.0,2.0,1.8199874380408163,0.0500395750298924,18.180012561959185,1.0499604249701078,8.0,8.0,0.18787455775755293,0.1880943185684516
100x100x100,1.8,50,46,nearest,5.0,25.0,0.2,100,99,20.0,14.0,1.0,1.818315147330992,0.0467478995431567,18.181684852669008,1.0532521004568434,11.0,11.0,0.18792360433489746,0.1880760891414148
100x100x100,1.8,50,47,nearest,5.0,25.0,0.2,100,99,13.0,13.0,1.0,1.8166067053195876,0.0378212329312905,18.183393294680414,1.0621787670687095,12.0,12.0,0.18786185539750902,0.1880854048033955
100x100x100,1.8,50,48,nearest,5.0,25.0,0.2,100,99,9.0,9.0,1.0,1.8164457389989304,0.0371611372815979,18.18355426100107,1.0628388627184022,14.0,14.0,0.1879415308599593,0.1880788020855905
100x100x100,1.8,50,49,nearest,5.0,25.0,0.2,100,99,14.0,10.0,2.0,1.8160588043854788,0.036684661444458,18.183941195614523,1.063315338555542,22.0,22.0,0.1879095013290434,0.1881400618528825
100x100x100,1.8,50,50,nearest,5.0,25.0,0.2,100,99,17.0,17.0,2.0,1.8152515253520247,0.0370413845530678,18.184748474647975,1.0629586154469324,7.0,7.0,0.18788424304958545,0.1881300959926606
100x100x100,1.8,50,51,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8145807770043536,0.0325519358173651,18.185419222995648,1.067448064182635,11.0,11.0,0.1879528044222564,0.188180537827224
100x100x100,1.8,50,52,nearest,5.0,25.0,0.2,100,99,10.0,10.0,2.0,1.8143592385172265,0.0323501519034394,18.185640761482773,1.0676498480965606,2.0,2.0,0.18793470052636205,0.1880836344744592
100x100x100,1.8,50,53,nearest,5.0,25.0,0.2,100,99,19.0,18.0,2.0,1.8147949183241452,0.0351273023551394,18.185205081675853,1.0648726976448606,4.0,4.0,0.18787643508885338,0.1880796887357638
100x100x100,1.8,50,54,nearest,5.0,25.0,0.2,100,99,16.0,15.0,2.0,1.8184620881322835,0.045435257751149,18.181537911867718,1.054564742248851,3.0,3.0,0.18789919536707045,0.1880770276060706
100x100x100,1.8,50,55,nearest,5.0,25.0,0.2,100,99,19.0,19.0,2.0,1.8175457318117876,0.0438666542387943,18.182454268188213,1.0561333457612059,2.0,2.0,0.18787565302777004,0.1880803876599719
100x100x100,1.8,50,56,nearest,5.0,25.0,0.2,100,99,25.0,20.0,1.0,1.8198641476727235,0.0509452145193755,18.180135852327275,1.0490547854806247,8.0,8.0,0.18787153942706764,0.1880849649415053
100x100x100,1.8,50,57,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.815780412108821,0.0410538638833236,18.184219587891178,1.0589461361166765,11.0,11.0,0.18789196039009937,0.1880789958208723
100x100x100,1.8,50,58,nearest,5.0,25.0,0.2,100,99,12.0,12.0,1.0,1.819436693665551,0.0515626186344,18.18056330633445,1.0484373813656,5.0,5.0,0.1878986483384755,0.1880870268722888
100x100x100,1.8,50,59,nearest,5.0,25.0,0.2,100,99,10.0,9.0,2.0,1.8178212044249424,0.042333784163954,18.18217879557506,1.0576662158360461,29.0,29.0,0.18793613898731096,0.1880852164494693
100x100x100,1.8,50,60,nearest,5.0,25.0,0.2,100,99,12.0,12.0,1.0,1.8179500627282168,0.0453880872312714,18.182049937271785,1.0546119127687288,20.0,20.0,0.18791737671001052,0.1880783127529612
100x100x100,1.8,50,61,nearest,5.0,25.0,0.2,100,99,15.0,15.0,1.0,1.8163337120794183,0.0353571699898871,18.18366628792058,1.064642830010113,2.0,2.0,0.1879012203914628,0.1882110163954965
100x100x100,1.8,50,62,nearest,5.0,25.0,0.2,100,99,15.0,13.0,1.0,1.8160573595591556,0.0395729176097781,18.183942640440844,1.060427082390222,6.0,6.0,0.18790773186955265,0.188110608653901
100x100x100,1.8,50,63,nearest,5.0,25.0,0.2,100,99,9.0,8.0,1.0,1.820462018992442,0.0530110733206063,18.17953798100756,1.0469889266793937,7.0,7.0,0.18792660400515945,0.1880863006795267
100x100x100,1.8,50,64,nearest,5.0,25.0,0.2,100,99,11.0,10.0,2.0,1.818128631001619,0.0448973737929824,18.18187136899838,1.0551026262070178,16.0,16.0,0.18791362148036467,0.1880849852070359
100x100x100,1.8,50,65,nearest,5.0,25.0,0.2,100,99,14.0,14.0,2.0,1.8162350473746671,0.0394415242168774,18.18376495262533,1.0605584757831228,5.0,5.0,0.18790751201738634,0.1881590418223494
100x100x100,1.8,50,66,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,1.8163025025359036,0.0382177905141703,18.183697497464095,1.0617822094858298,5.0,5.0,0.18792485332037112,0.1880966478650497
100x100x100,1.8,50,67,nearest,5.0,25.0,0.2,100,99,19.0,19.0,2.0,1.8158123907250432,0.0315678980331545,18.184187609274957,1.0684321019668457,4.0,4.0,0.187911195817506,0.1880905839827256
100x100x100,1.8,50,68,nearest,5.0,25.0,0.2,100,99,23.0,18.0,2.0,1.815799311432808,0.04247255827693,18.18420068856719,1.05752744172307,7.0,7.0,0.18791336713950982,0.1880769719928803
100x100x100,1.8,50,69,nearest,5.0,25.0,0.2,100,99,17.0,16.0,2.0,1.8213077647869105,0.0552358216741788,18.178692235213088,1.0447641783258212,5.0,5.0,0.18787041500348892,0.1880784880957612
100x100x100,1.8,50,70,nearest,5.0,25.0,0.2,100,99,18.0,18.0,1.0,1.816526295964645,0.0420122963966124,18.183473704035354,1.0579877036033878,2.0,2.0,0.18781413455793058,0.1880965169237252
100x100x100,1.8,50,71,nearest,5.0,25.0,0.2,100,99,24.0,10.0,2.0,1.8147343868043904,0.0369046848455109,18.18526561319561,1.0630953151544893,4.0,4.0,0.18790521904510082,0.1881393996202127
100x100x100,1.8,50,72,nearest,5.0,25.0,0.2,100,99,13.0,13.0,1.0,1.81934959375966,0.0490988873863271,18.18065040624034,1.050901112613673,4.0,4.0,0.18793494898368843,0.1880800521667564
100x100x100,1.8,50,73,nearest,5.0,25.0,0.2,100,99,14.0,14.0,2.0,1.8145924973142835,0.0331531096201525,18.185407502685717,1.0668468903798476,6.0,6.0,0.18791177643302084,0.188154274415429
100x100x100,1.8,50,74,nearest,5.0,25.0,0.2,100,99,11.0,11.0,2.0,1.815730406489155,0.0418400092939066,18.184269593510844,1.0581599907060935,6.0,6.0,0.1878882758883168,0.1880865288444325
100x100x100,1.8,50,75,nearest,5.0,25.0,0.2,100,99,20.0,17.0,2.0,1.815423689140414,0.0342610825081416,18.184576310859587,1.0657389174918586,7.0,7.0,0.18792293326942552,0.1881854811051687
100x100x100,1.8,50,76,nearest,5.0,25.0,0.2,100,99,16.0,16.0,2.0,1.818808953280665,0.0490235998070873,18.181191046719334,1.0509764001929127,4.0,4.0,0.1878933653521984,0.1880842072757519
100x100x100,1.8,50,77,nearest,5.0,25.0,0.2,100,99,9.0,9.0,1.0,1.8159296721596847,0.039884745339057,18.184070327840317,1.0601152546609431,5.0,5.0,0.18794360123002962,0.1880820480688792
100x100x100,1.8,50,78,nearest,5.0,25.0,0.2,100,99,14.0,14.0,1.0,1.817787290011356,0.0456925956188085,18.182212709988644,1.0543074043811915,8.0,8.0,0.1878871395123927,0.188081793207481
100x100x100,1.8,50,79,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.815086150662512,0.0398444580342175,18.184913849337487,1.0601555419657827,5.0,5.0,0.18791371885481656,0.1881895143587152
100x100x100,1.8,50,80,nearest,5.0,25.0,0.2,100,99,15.0,15.0,1.0,1.8163643130718017,0.042538600166517,18.1836356869282,1.0574613998334832,8.0,8.0,0.18787892905281628,0.1880868238287287
100x100x100,1.8,50,81,nearest,5.0,25.0,0.2,100,99,10.0,10.0,2.0,1.818187736289928,0.046093943750079,18.18181226371007,1.0539060562499212,10.0,10.0,0.1879426311413864,0.1880884681510899
100x100x100,1.8,50,82,nearest,5.0,25.0,0.2,100,99,13.0,10.0,1.0,1.8194468969077249,0.0509498273643952,18.180553103092276,1.049050172635605,14.0,14.0,0.18795584881909289,0.1880733464644189
100x100x100,1.8,50,83,nearest,5.0,25.0,0.2,100,99,17.0,17.0,2.0,1.8183818967677767,0.0475956287534566,18.181618103232225,1.0524043712465434,4.0,4.0,0.18791987127169218,0.1880881135327616
100x100x100,1.8,50,84,nearest,5.0,25.0,0.2,100,99,15.0,15.0,1.0,1.8147326049642276,0.0343299699492298,18.185267395035773,1.0656700300507702,5.0,5.0,0.18792367569323815,0.1880887667188376
100x100x100,1.8,50,85,nearest,5.0,25.0,0.2,100,99,19.0,16.0,2.0,1.818397932964168,0.0459034383561353,18.181602067035833,1.054096561643865,12.0,12.0,0.18784597778064016,0.1881004371529456
100x100x100,1.8,50,86,nearest,5.0,25.0,0.2,100,99,13.0,13.0,2.0,1.816358752887841,0.0415832444123469,18.18364124711216,1.0584167555876531,2.0,2.0,0.18786863085819316,0.1880787189485648
100x100x100,1.8,50,87,nearest,5.0,25.0,0.2,100,99,15.0,15.0,1.0,1.8142379968354916,0.0309320817177796,18.18576200316451,1.0690679182822205,6.0,6.0,0.1878944656819839,0.1880845348555452
100x100x100,1.8,50,88,nearest,5.0,25.0,0.2,100,99,17.0,13.0,2.0,1.815128022206592,0.0351952929425069,18.184871977793406,1.064804707057493,7.0,7.0,0.1879017533934366,0.1881540678443319
100x100x100,1.8,50,89,nearest,5.0,25.0,0.2,100,99,20.0,17.0,3.0,1.816014813983524,0.0404254163328084,18.183985186016475,1.0595745836671917,2.0,2.0,0.18788724338899243,0.1880792391078014
100x100x100,1.8,50,90,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,1.8160449184566367,0.0384646830179674,18.183955081543363,1.0615353169820327,51.0,51.0,0.18794852533348705,0.1880740846556979
100x100x100,1.8,50,91,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.815161649315028,0.0361069790565005,18.184838350684974,1.0638930209434996,3.0,3.0,0.1879133844934406,0.1882054633171104
100x100x100,1.8,50,92,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.816939488880698,0.0414721510534112,18.1830605111193,1.0585278489465888,2.0,2.0,0.18798915210655567,0.1881556283319961
100x100x100,1.8,50,93,nearest,5.0,25.0,0.2,100,99,10.0,10.0,2.0,1.816559521912916,0.0416637209102176,18.183440478087086,1.0583362790897826,9.0,9.0,0.18795510349761943,0.1881637457082898
100x100x100,1.8,50,94,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8207359779285537,0.0531611594420634,18.179264022071447,1.0468388405579367,1.0,1.0,0.187914876212408,0.1880803170310652
100x100x100,1.8,50,95,nearest,5.0,25.0,0.2,100,99,13.0,13.0,1.0,1.8196696142539184,0.0508713894191134,18.180330385746082,1.0491286105808868,20.0,20.0,0.18789158024007302,0.1880790085217373
100x100x100,1.8,50,96,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,1.8196475878698395,0.0480858535278158,18.180352412130162,1.0519141464721842,7.0,7.0,0.18791681032048507,0.1880822930281848
100x100x100,1.8,50,97,nearest,5.0,25.0,0.2,100,99,13.0,8.0,1.0,1.817563626082626,0.0441237639356343,18.182436373917373,1.0558762360643659,11.0,11.0,0.1879461262707961,0.1881372881850734
100x100x100,1.8,50,98,nearest,5.0,25.0,0.2,100,99,17.0,17.0,1.0,1.8206503026352412,0.0529667185864656,18.17934969736476,1.0470332814135346,4.0,4.0,0.18785630715582424,0.1880851933408244
100x100x100,1.8,50,99,nearest,5.0,25.0,0.2,100,99,6.0,6.0,2.0,1.8179182899806583,0.0439837378152372,18.182081710019343,1.0560162621847629,16.0,16.0,0.18789887050808446,0.1880809700188881
100x100x100,1.8,50,100,nearest,5.0,25.0,0.2,100,99,22.0,18.0,2.0,1.8155890794158625,0.0373655080485131,18.18441092058414,1.062634491951487,4.0,4.0,0.1878856848673608,0.1880941587268885
100x100x100,1.8,50,101,nearest,5.0,25.0,0.2,100,99,18.0,15.0,2.0,1.8191862612274443,0.0485209224789487,18.180813738772557,1.0514790775210514,6.0,6.0,0.1878856262854851,0.1880851453176566
100x100x100,1.8,50,102,nearest,5.0,25.0,0.2,100,99,13.0,10.0,2.0,1.8160898560428012,0.0385755287489308,18.1839101439572,1.0614244712510692,2.0,2.0,0.18791940824368666,0.1881614559566875
100x100x100,1.8,50,103,nearest,5.0,25.0,0.2,100,99,15.0,14.0,3.0,1.819483212442918,0.0514499931799613,18.18051678755708,1.0485500068200388,5.0,5.0,0.18787286972959652,0.1880934297145823
100x100x100,1.8,50,104,nearest,5.0,25.0,0.2,100,99,12.0,12.0,1.0,1.8214017450804263,0.0561888253859644,18.178598254919574,1.0438111746140357,1.0,1.0,0.18784436674114827,0.1880809129119557
100x100x100,1.8,50,105,nearest,5.0,25.0,0.2,100,99,19.0,18.0,2.0,1.817811148195917,0.0447270802783934,18.18218885180408,1.0552729197216066,5.0,5.0,0.1878411823788831,0.1880871148118028
100x100x100,1.8,50,106,nearest,5.0,25.0,0.2,100,99,10.0,10.0,2.0,1.8187943523068129,0.0453564689682517,18.181205647693186,1.0546435310317483,19.0,19.0,0.1879510783775765,0.1880792583443978
100x100x100,1.8,50,107,nearest,5.0,25.0,0.2,100,99,12.0,12.0,2.0,1.8192511931647,0.0513181530816483,18.1807488068353,1.0486818469183519,4.0,4.0,0.1878750017922768,0.1880896607819148
100x100x100,1.8,50,108,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,1.815195575289047,0.0386093330212958,18.184804424710954,1.0613906669787043,13.0,13.0,0.1879135232808693,0.1881558169958004
100x100x100,1.8,50,109,nearest,5.0,25.0,0.2,100,99,16.0,16.0,2.0,1.8152248166999971,0.0367389615818898,18.184775183300005,1.0632610384181103,3.0,3.0,0.1879038784013533,0.1881628385643945
100x100x100,1.8,50,110,nearest,5.0,25.0,0.2,100,99,11.0,10.0,1.0,1.813864839722823,0.0351929472886388,18.18613516027718,1.0648070527113613,17.0,17.0,0.18796273101589797,0.1881756546661039
100x100x100,1.8,50,111,nearest,5.0,25.0,0.2,100,99,15.0,15.0,2.0,1.814101140750956,0.0268489059326769,18.185898859249043,1.0731510940673232,3.0,3.0,0.18787080057513122,0.1881404877177083
100x100x100,1.8,50,112,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,1.817409519082721,0.0435562506867681,18.18259048091728,1.056443749313232,2.0,2.0,0.1879311386537398,0.18816467183941
100x100x100,1.8,50,113,nearest,5.0,25.0,0.2,100,99,20.0,18.0,3.0,1.8152180174344696,0.0373773951591543,18.184781982565532,1.0626226048408458,12.0,12.0,0.1878967394843559,0.188088372396796
100x100x100,1.8,50,114,nearest,5.0,25.0,0.2,100,99,13.0,13.0,1.0,1.815179206212412,0.036942557241627,18.184820793787587,1.063057442758373,21.0,21.0,0.1878798689101696,0.1881395829539208
100x100x100,1.8,50,115,nearest,5.0,25.0,0.2,100,99,20.0,19.0,3.0,1.8150333059714256,0.0394356705977085,18.184966694028574,1.0605643294022915,8.0,8.0,0.18792586918402673,0.1881936256098895
100x100x100,1.8,50,116,nearest,5.0,25.0,0.2,100,99,12.0,12.0,2.0,1.8188163006535212,0.0451550235929046,18.18118369934648,1.0548449764070955,5.0,5.0,0.18790327417425395,0.1880819789781578
100x100x100,1.8,50,117,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,1.8167058335876105,0.0412792262531084,18.183294166412388,1.0587207737468918,9.0,9.0,0.1879249966381426,0.1880790974883906
100x100x100,1.8,50,118,nearest,5.0,25.0,0.2,100,99,11.0,11.0,2.0,1.8202062320450032,0.0484001546136695,18.179793767954997,1.0515998453863307,2.0,2.0,0.18792460508073203,0.1880802310487141
100x100x100,1.8,50,119,nearest,5.0,25.0,0.2,100,99,24.0,16.0,2.0,1.8158325749576285,0.0383271868446376,18.18416742504237,1.0616728131553625,2.0,2.0,0.18793333520797176,0.1881958894966626
100x100x100,1.8,50,120,nearest,5.0,25.0,0.2,100,99,19.0,18.0,2.0,1.8151113687627105,0.0358806733023037,18.18488863123729,1.0641193266976965,4.0,4.0,0.1879142199811504,0.1880985083322343
100x100x100,1.8,50,121,nearest,5.0,25.0,0.2,100,99,19.0,16.0,3.0,1.8147468415606145,0.0335140947800615,18.185253158439387,1.0664859052199387,3.0,3.0,0.18789215669083315,0.1881225589352969
100x100x100,1.8,50,122,nearest,5.0,25.0,0.2,100,99,18.0,17.0,1.0,1.817776078708756,0.0460199296613389,18.182223921291243,1.0539800703386613,11.0,11.0,0.18784752411543792,0.1880839010679863
100x100x100,1.8,50,123,nearest,5.0,25.0,0.2,100,99,21.0,18.0,1.0,1.8190600871660496,0.0497285866984965,18.18093991283395,1.0502714133015036,6.0,6.0,0.18788145749274687,0.1880766708858195
100x100x100,1.8,50,124,nearest,5.0,25.0,0.2,100,99,14.0,14.0,1.0,1.8143796655638016,0.0285540266485515,18.185620334436198,1.0714459733514485,14.0,14.0,0.18792550934067478,0.1880814153805148
100x100x100,1.8,50,125,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,1.8150979276302932,0.0369973571572256,18.184902072369706,1.0630026428427746,26.0,26.0,0.18796170907473314,0.1880731302007679
100x100x100,1.8,50,126,nearest,5.0,25.0,0.2,100,99,17.0,14.0,2.0,1.8153785677002088,0.0314169559413699,18.184621432299792,1.0685830440586301,8.0,8.0,0.18785207148573072,0.1881471541714314
100x100x100,1.8,50,127,nearest,5.0,25.0,0.2,100,99,14.0,11.0,1.0,1.822367005643826,0.0571173873655283,18.177632994356173,1.0428826126344717,2.0,2.0,0.18794078617918702,0.1880852501085061
