nx,ny,nz,rho0,n_agents,steps_requested,steps_completed,seed,force_scheme,stable,stop_reason,raw_contact_detections,unique_contact_events,final_active_contacts,max_rho_observed,max_u_observed,grid,steps,agent_radius,agent_mass,v0_max,rho_threshold,max_vel,tau_bgk,condition_dir,grid_volume,grid_side
100,100,100,1.0,60,100,100,124,nearest,True,completed,40,37,0,1.01615264893099,0.049448743024269,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,125,nearest,True,completed,34,22,0,1.0157787812894203,0.049111722865602,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,126,nearest,True,completed,35,28,1,1.0150489301827714,0.0480961893542718,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,127,nearest,True,completed,22,22,0,1.0132194273722632,0.0403994643848376,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,128,nearest,True,completed,15,15,0,1.0160657265444044,0.0493271355955266,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,129,nearest,True,completed,24,22,1,1.0146585111795312,0.0477353335365064,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,130,nearest,True,completed,31,31,0,1.0173665703245784,0.0494367072527142,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,131,nearest,True,completed,28,28,0,1.016966972796963,0.0546186869752108,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,132,nearest,True,completed,39,32,1,1.0134616849647748,0.0479083834625301,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,133,nearest,True,completed,38,24,0,1.0156111750930028,0.0467012951796154,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,134,nearest,True,completed,24,24,0,1.0162567300354255,0.0484370816475954,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,135,nearest,True,completed,33,21,0,1.0159020807441788,0.0490327260902145,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,136,nearest,True,completed,27,25,0,1.015564717877427,0.0484561116156265,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,137,nearest,True,completed,37,31,1,1.0157749354765402,0.0496772870732429,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,138,nearest,True,completed,21,19,0,1.0147264215000202,0.0488812081038855,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,139,nearest,True,completed,18,18,0,1.0160761008388786,0.0486765675780282,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,140,nearest,True,completed,22,22,0,1.0129569960325266,0.040038188908166,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.0,60,100,100,141,nearest,True,completed,24,24,0,1.0163819994698045,0.0472236161581496,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.0_N_60,1000000,100
100,100,100,1.8,30,100,100,42,nearest,True,completed,6,6,0,1.8131663258083712,0.0297323083593883,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,43,nearest,True,completed,4,4,0,1.8112620585376065,0.0258002335493179,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,44,nearest,True,completed,5,5,0,1.8145885079973296,0.0341616919872071,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,45,nearest,True,completed,4,4,0,1.813919768609093,0.0294961356012592,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,46,nearest,True,completed,5,5,0,1.8133554169525576,0.032383384697557,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,47,nearest,True,completed,4,4,0,1.8158323374677747,0.041967880164062,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,48,nearest,True,completed,1,1,0,1.812693949353283,0.0278030823662622,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,49,nearest,True,completed,6,6,0,1.815873885079613,0.0388350365368806,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,50,nearest,True,completed,5,5,0,1.816168131732368,0.032638553464773,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,51,nearest,True,completed,3,3,0,1.814694858887622,0.0355743773313481,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,52,nearest,True,completed,6,6,0,1.82252329011054,0.058443998960178,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,53,nearest,True,completed,1,1,0,1.815758538013497,0.0383907991430603,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,54,nearest,True,completed,8,8,0,1.8124536083035552,0.02723466305111,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,55,nearest,True,completed,3,3,0,1.8137817449092395,0.0324247332331615,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,56,nearest,True,completed,6,6,0,1.8146621162564385,0.0380244505832377,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,57,nearest,True,completed,8,8,0,1.8138967309692304,0.0327301256501905,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,58,nearest,True,completed,8,2,0,1.814110649628322,0.0348811732057541,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,59,nearest,True,completed,15,10,1,1.8205660708478004,0.0500853144030896,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,60,nearest,True,completed,0,0,0,1.8122777085675053,0.0288581465547033,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,61,nearest,True,completed,4,4,0,1.8169901759541076,0.0418314340152249,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,62,nearest,True,completed,3,3,0,1.8189897245096192,0.0488815964179801,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,63,nearest,True,completed,5,4,0,1.8167902912680465,0.0412737201539189,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,64,nearest,True,completed,2,2,0,1.8143340825866583,0.0327659308131975,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,65,nearest,True,completed,5,5,0,1.8135423832002369,0.0335643216707705,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,66,nearest,True,completed,5,5,0,1.8153032142943624,0.0311690540379783,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,67,nearest,True,completed,8,6,0,1.8161458051807704,0.0355778560707182,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,68,nearest,True,completed,8,8,0,1.8167701043266,0.0412607294538882,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,69,nearest,True,completed,6,6,0,1.813993765086632,0.03645218018553,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,70,nearest,True,completed,4,4,0,1.8186483878033863,0.0468615286969795,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,71,nearest,True,completed,4,4,0,1.8128143565025832,0.0294558609784672,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,72,nearest,True,completed,3,3,0,1.8145941096582163,0.0364938548691721,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,73,nearest,True,completed,3,3,1,1.818216028838546,0.0479516981434448,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,74,nearest,True,completed,4,4,0,1.815759628464221,0.0417633849133541,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,75,nearest,True,completed,3,3,0,1.8184560948674169,0.0466385990027858,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,76,nearest,True,completed,5,5,0,1.813497272383743,0.031232418709266,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,77,nearest,True,completed,5,3,0,1.8154292398805596,0.0332619693717355,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,78,nearest,True,completed,6,6,0,1.8166215127561915,0.0417898032679011,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,79,nearest,True,completed,1,1,0,1.8176827762002663,0.0437919346080809,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,80,nearest,True,completed,11,8,0,1.8149775319039956,0.034640710394854,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,81,nearest,True,completed,5,5,0,1.817663271084594,0.0403846129088024,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,82,nearest,True,completed,3,3,0,1.8146740890372848,0.0379238878703897,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,83,nearest,True,completed,3,3,0,1.816096897889936,0.0426812521295383,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,84,nearest,True,completed,8,8,0,1.815012174211193,0.0381245917090388,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,85,nearest,True,completed,8,8,0,1.8178446832027195,0.0427489995942737,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,86,nearest,True,completed,4,3,0,1.8214629751510871,0.0555581778281003,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,87,nearest,True,completed,10,5,0,1.8159467457899443,0.0414945981224737,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,88,nearest,True,completed,2,2,0,1.8212742271025573,0.0544029983544582,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,89,nearest,True,completed,5,5,0,1.8158731801971784,0.0365013592829024,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,90,nearest,True,completed,6,6,0,1.8165345524787595,0.0404382515946307,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,91,nearest,True,completed,7,4,0,1.815512730869492,0.0372748732618693,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,92,nearest,True,completed,4,4,0,1.8189511550867423,0.0496545200913616,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,93,nearest,True,completed,6,5,0,1.816711951253446,0.0434474900155405,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,94,nearest,True,completed,4,4,0,1.814157294291986,0.0287222634805375,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,95,nearest,True,completed,5,5,0,1.8148909243357745,0.0344214999827197,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,96,nearest,True,completed,4,4,0,1.8133201770128664,0.0338662944416669,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,97,nearest,True,completed,4,4,1,1.814708668970525,0.0351631386897768,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,98,nearest,True,completed,3,3,0,1.8191951893692195,0.0483400519369763,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,99,nearest,True,completed,6,3,0,1.8149242324069847,0.0318016715032851,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,100,nearest,True,completed,3,3,0,1.8152848828041044,0.0355512946542244,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,101,nearest,True,completed,5,5,1,1.8169349825615688,0.044320178193945,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,102,nearest,True,completed,8,5,0,1.8144570343338904,0.0336751981507588,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,103,nearest,True,completed,2,2,0,1.817042542406295,0.0442717709680681,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,104,nearest,True,completed,6,6,0,1.8155968571497243,0.0382543592831135,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,105,nearest,True,completed,3,3,0,1.81548145483142,0.0371502701212906,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,106,nearest,True,completed,3,3,0,1.813860933742648,0.0311035207910677,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,107,nearest,True,completed,2,2,0,1.81708281474843,0.0440073671617584,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,108,nearest,True,completed,4,4,0,1.8184898252450403,0.0442504663671591,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,109,nearest,True,completed,7,7,0,1.8129187488866632,0.0301166648901501,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,110,nearest,True,completed,1,1,0,1.820153925949121,0.0509632329718342,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,111,nearest,True,completed,13,8,0,1.815115239066046,0.0388544656836041,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,112,nearest,True,completed,3,3,0,1.814421416287419,0.0284679996101092,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,113,nearest,True,completed,5,5,0,1.8197369860275097,0.0516728725566365,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,114,nearest,True,completed,5,5,0,1.8149672086209003,0.0357820778022502,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,115,nearest,True,completed,2,2,0,1.820019901622115,0.0523899011413609,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,116,nearest,True,completed,2,2,0,1.815792997730714,0.0408927752769722,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,117,nearest,True,completed,7,4,0,1.818731393988939,0.0492788974912869,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,118,nearest,True,completed,2,2,0,1.816076930372975,0.0397549137038957,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,119,nearest,True,completed,2,2,0,1.8176312350061208,0.0444028700685324,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,120,nearest,True,completed,6,6,0,1.813824126417766,0.0335005948516992,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,121,nearest,True,completed,4,4,0,1.8157765383853404,0.0379744962636931,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,122,nearest,True,completed,5,5,0,1.814582548530308,0.0334198561566837,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,123,nearest,True,completed,5,5,0,1.815005269776668,0.0349754060880727,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,124,nearest,True,completed,2,2,0,1.8121003326563092,0.0289382988887401,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,125,nearest,True,completed,9,4,0,1.8145120296221875,0.0277104215076104,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,126,nearest,True,completed,8,8,0,1.815732774170672,0.0362611215405818,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,127,nearest,True,completed,3,3,0,1.815766395398215,0.0375760928799206,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,128,nearest,True,completed,3,3,0,1.8151848449669767,0.0367410398925592,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,129,nearest,True,completed,5,5,0,1.8180447522442384,0.0463934094270273,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,130,nearest,True,completed,5,5,0,1.81628860676973,0.0344772526798203,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,131,nearest,True,completed,4,4,0,1.813077089855755,0.030344632093315,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,132,nearest,True,completed,5,5,0,1.812737039056624,0.0283830171351848,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,133,nearest,True,completed,6,6,0,1.815296925377668,0.0380902513933563,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,134,nearest,True,completed,5,5,0,1.8135389009875704,0.0340456372451225,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,135,nearest,True,completed,2,2,0,1.819586020838,0.0498743697654387,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,136,nearest,True,completed,1,1,0,1.8183144421263788,0.0456632568200587,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,137,nearest,True,completed,5,5,0,1.8144332691835212,0.0340435338901169,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,138,nearest,True,completed,0,0,0,1.814304306812516,0.0290486434624597,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,139,nearest,True,completed,6,6,0,1.8134941173455283,0.0244607083520315,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,140,nearest,True,completed,2,2,0,1.8148290028433889,0.0381408370208389,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,30,100,100,141,nearest,True,completed,2,2,0,1.8155182128973868,0.0351917096895269,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_30,1000000,100
100,100,100,1.8,40,100,100,42,nearest,True,completed,9,9,0,1.814298928725973,0.0354309549149176,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,43,nearest,True,completed,5,5,0,1.8143977566749308,0.0350850652640715,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,44,nearest,True,completed,4,4,0,1.8123667458736952,0.0273046381580432,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,45,nearest,True,completed,15,8,0,1.8195848902347245,0.0500395750298924,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,46,nearest,True,completed,13,13,0,1.8162020854045977,0.0402624200890107,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,47,nearest,True,completed,10,10,0,1.8166067053195876,0.041967880164062,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,48,nearest,True,completed,16,16,0,1.8156828078157663,0.0371611372815979,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,49,nearest,True,completed,5,5,0,1.815873885079613,0.0388350365368806,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
100,100,100,1.8,40,100,100,50,nearest,True,completed,13,13,0,1.8146268353973007,0.032638553464773,100x100x100,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_100x100x100_rho_1.8_N_40,1000000,100
