attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.051318514321944675,1.0735936393142692e-06,1.0486814856780553,0.15845531285941378,0,60,0.0,0.06883080854208905,0.15845531285941378
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,1,0,0,0,0,0,4.601525264505001,4.549999999999999,15.398474735495,0.015835559663209237,3.6444768205082276e-06,1.084164440336791,0.14196392331213897,0,60,0.0,0.12780389808697645,0.14196392331213897
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,2,0,0,0,0,0,4.581078699236533,4.55,15.418921300763467,0.02526151124271321,6.990471820111131e-06,1.0747384887572868,0.14020261065828893,0,60,0.0,0.12972330033321952,0.14020261065828893
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,3,0,0,0,0,0,4.5700842768631995,4.549999999999999,15.429915723136801,0.009259503232226811,9.67990770736679e-06,1.0907404967677732,0.13338318371225902,0,60,0.0,0.12932016905469593,0.13338318371225902
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,4,0,0,0,0,0,4.5723124213511595,4.549999999999999,15.42768757864884,0.02252180849831219,1.006475221984294e-05,1.077478191501688,0.13282527788595158,0,60,0.0,0.1296675017827839,0.13282527788595158
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,5,0,0,0,0,0,4.565542298161405,4.549999999999998,15.434457701838596,0.00878643637450905,1.0678350528509718e-05,1.091213563625491,0.13070320197866261,0,60,0.0,0.12950150400590638,0.13070320197866261
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,6,0,0,0,0,0,4.557551795625154,4.549999999999999,15.442448204374845,0.019378958513398672,1.0378136683515859e-05,1.0806210414866013,0.13057858577259387,0,60,0.0,0.12961310524434322,0.13057858577259387
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,7,0,0,0,0,0,4.558875738607763,4.549999999999999,15.441124261392236,0.007054228676732367,1.040441261969109e-05,1.0929457713232678,0.12990222512953192,0,60,0.0,0.12954554628418585,0.12990222512953192
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,8,0,0,0,0,0,4.554695981394722,4.549999999999999,15.445304018605277,0.013790175999585907,1.0392112774605092e-05,1.086209824000414,0.12988138336384514,0,60,0.0,0.12958977697197574,0.12988138336384514
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,9,0,0,0,0,0,4.553634331231894,4.55,15.446365668768106,0.005873417994471585,1.017011608482039e-05,1.0941265820055286,0.12969477591789483,0,60,0.0,0.12955536420379313,0.12969477591789483
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,10,0,0,0,0,0,4.55310010791153,4.549999999999999,15.44689989208847,0.011447134278168278,1.0148945272377053e-05,1.0885528657218317,0.12967380499315362,0,60,0.0,0.12958715786762814,0.12967380499315362
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,11,0,0,0,0,0,4.552760055792511,4.55,15.447239944207489,0.0051466010254076705,1.0226460145238795e-05,1.0948533989745923,0.12963525533125253,0,60,0.0,0.12957373610474401,0.12963525533125253
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,12,0,0,0,0,0,4.552079114275764,4.549999999999998,15.447920885724237,0.008609537462573657,1.0164026866546163e-05,1.0913904625374264,0.12963242969278657,0,60,0.0,0.12958364508596046,0.12963242969278657
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,13,0,0,0,0,0,4.551826149743821,4.549999999999999,15.448173850256179,0.004207592093523827,1.0204223137737678e-05,1.0957924079064763,0.12959274342486318,0,60,0.0,0.129574563887581,0.12959274342486318
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,14,0,0,0,0,0,4.551778877751874,4.549999999999999,15.448221122248125,0.007012628534802344,1.039055576180424e-05,1.0929873714651976,0.12960424450426408,0,60,0.0,0.12957702115789738,0.12960424450426408
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,15,0,0,0,0,0,4.551641990528048,4.549999999999999,15.448358009471953,0.00364793904502537,1.0480013825952476e-05,1.0963520609549746,0.12958738369968803,0,60,0.0,0.12957544867937745,0.12958738369968803
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,16,1,1,1,1,1,4.551603843164203,4.549999999999998,15.448396156835797,0.005956885664891224,1.061298087073121e-05,1.0940431143351088,0.12958357754521918,0,60,0.0,0.12956135781063113,0.1394562336108652
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,17,0,0,0,1,1,4.551521242309333,4.549999999999999,15.448478757690667,0.003184961702598844,1.0704341400152004e-05,1.0968150382974013,0.13470348258321974,0,60,0.0,0.12956307311446386,0.13470348258321974
14,20260719,True,completed,4.55,60,100x100x100,nearest,5.0,30.0,0.2,1.0,18,1,1,1,2,2,4.55213352879278,4.549999999999998,15.44786647120722,0.004940822234548525,1.0850678468367999e-05,1.0950591777654515,0.13258036954434588,0,60,0.0,0.1294385874122913,0.15784099079572114
