attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.05610694266408264,1.2244515535461935e-06,1.2638930573359175,0.21829040166739055,0,60,0.0,0.07632399608083672,0.21829040166739055
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,1,0,0,0,0,0,4.609039426365412,4.549999999999999,15.390960573634587,0.0263952532476291,4.064050544098745e-06,1.293604746752371,0.13520228698501616,0,60,0.0,0.11972235995938842,0.13520228698501616
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,2,0,0,0,0,0,4.581911774428153,4.549999999999999,15.418088225571847,0.026504165700736458,7.781720145387476e-06,1.2934958342992635,0.13437659801134533,0,60,0.0,0.1150919523457703,0.13437659801134533
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,3,0,0,0,0,0,4.56949168119617,4.549999999999999,15.430508318803831,0.013984649026371946,1.0821330204826795e-05,1.306015350973628,0.1263215235012706,0,60,0.0,0.11998092413764155,0.1263215235012706
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,4,0,0,0,0,0,4.570877855576802,4.549999999999998,15.429122144423198,0.023837225467395074,1.1313973933018038e-05,1.296162774532605,0.12603954925466912,0,60,0.0,0.11688994036784807,0.12603954925466912
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,5,0,0,0,0,0,4.563463227748448,4.549999999999999,15.436536772251552,0.014273119923285492,1.2262383196348327e-05,1.3057268800767146,0.12220565596219835,0,60,0.0,0.11913112200523444,0.12220565596219836
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,6,0,0,0,0,0,4.56127488025466,4.55,15.438725119745339,0.019711579141485313,1.1992171609700633e-05,1.3002884208585148,0.12195477574662818,0,60,0.0,0.11763537516164899,0.12195477574662818
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,7,0,0,0,0,0,4.559638539932767,4.549999999999999,15.440361460067233,0.010217670899180376,1.2054741094720061e-05,1.3097823291008197,0.1201752080538123,0,60,0.0,0.11869264958435505,0.1201752080538123
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,8,0,0,0,0,0,4.5546749123082515,4.549999999999999,15.44532508769175,0.014305944905846208,1.2136233625019064e-05,1.3056940550941538,0.11997992641722666,0,60,0.0,0.11797868073140277,0.11997992641722666
9,20260714,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,9,0,0,0,0,0,4.55423724959481,4.55,15.44576275040519,0.006738400493944676,1.1873730730517572e-05,1.3132615995060555,0.11921369985161745,0,60,0.0,0.11848513287336641,0.11921369985161745
