attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.05249080460531734,1.1802302431174833e-06,1.2675091953946827,0.19336892215384438,0,60,0.0,0.07619765624855611,0.19336892215384438
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,1,0,0,0,0,0,4.6039159571995265,4.549999999999999,15.396084042800474,0.016509361285160007,3.920590738716478e-06,1.3034906387148402,0.13497006708410303,0,60,0.0,0.12112216104522228,0.13497006708410303
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,2,0,0,0,0,0,4.580932283946679,4.549999999999999,15.41906771605332,0.02871189164152149,7.549793236188383e-06,1.2912881083584786,0.13482966956128722,0,60,0.0,0.1141529367299723,0.13482966956128722
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,3,0,0,0,0,0,4.572734754481688,4.549999999999999,15.427265245518312,0.011204172408014067,1.0549954507946915e-05,1.308795827591986,0.12631629074464643,0,60,0.0,0.12061106120441926,0.12631629074464643
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,4,0,0,0,0,0,4.5737562539385115,4.549999999999999,15.426243746061488,0.022521725118743997,1.1120280751664936e-05,1.297478274881256,0.12612063559175918,0,60,0.0,0.11646318642090975,0.12612063559175915
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,5,0,0,0,0,0,4.5674597971939255,4.55,15.432540202806074,0.009466056859367446,1.199211715239464e-05,1.3105339431406327,0.12216273138585461,0,60,0.0,0.1194219884892871,0.12216273138585461
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,6,0,0,0,0,0,4.558468809929966,4.549999999999999,15.441531190070034,0.01941842944631505,1.1705997960072089e-05,1.300581570553685,0.12199300807702845,0,60,0.0,0.11743852547418922,0.12199300807702845
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,7,0,0,0,0,0,4.559387336672193,4.549999999999999,15.440612663327807,0.008047645009801856,1.1696431801431694e-05,1.3119523549901981,0.12015597730152412,0,60,0.0,0.11883110682019787,0.12015597730152414
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,8,0,0,0,0,0,4.555130877590604,4.549999999999999,15.444869122409397,0.01417861469911124,1.1735458012788546e-05,1.3058213853008889,0.12006569952826804,0,60,0.0,0.11788967997252994,0.12006569952826804
11,20260716,True,completed,4.55,60,100x100x100,nearest,5.0,25.0,0.2,1.2,9,1,1,1,1,1,4.553537253367846,4.549999999999999,15.446462746632154,0.0065263947826043325,1.1468242790245014e-05,1.3134736052173956,0.11923470125358442,0,60,0.0,0.11842959229005001,0.14359491908507985
