attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.0632829938285396,1.6258495554382164e-06,1.0367170061714606,0.2809163156608388,0,60,0.0,0.07962059134630857,0.28091631566083886
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,1,0,0,0,0,0,4.616498305141646,4.55,15.383501694858353,0.04876084567409259,5.425732590600147e-06,1.0512391543259074,0.22399297403601084,0,60,0.0,0.1123539585716802,0.22399297403601084
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,2,0,0,0,0,0,4.615500502152645,4.549999999999999,15.384499497847354,0.05236109817955691,1.049121729797324e-05,1.0476389018204433,0.13214952710430242,0,60,0.0,0.10907904605906321,0.13214952710430242
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,3,0,0,0,0,0,4.590340559259179,4.549999999999999,15.409659440740821,0.018678081334375655,1.4803599031364162e-05,1.0813219186656244,0.13223767057316113,0,60,0.0,0.11531791141167652,0.13223767057316113
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,4,0,0,0,0,0,4.579015659512819,4.549999999999999,15.42098434048718,0.03395281272604893,1.5674185018957884e-05,1.0660471872739512,0.12415821276104473,0,60,0.0,0.11143167626730585,0.12415821276104473
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,5,0,0,0,0,0,4.573284880942613,4.55,15.426715119057388,0.015835707659774607,1.688904893071858e-05,1.0841642923402255,0.1242195935088874,0,60,0.0,0.11462956609060475,0.12421959350888741
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,6,0,0,0,0,0,4.563353941340477,4.549999999999999,15.436646058659523,0.02912621274588755,1.6459112912275114e-05,1.0708737872541125,0.11971221148935188,0,60,0.0,0.11234453719257646,0.11971221148935188
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,7,1,1,1,1,1,4.55952113464678,4.549999999999999,15.44047886535322,0.013176341118270797,1.646333526309221e-05,1.0868236588817293,0.11977979877893491,0,60,0.0,0.11415800519815404,0.1223565621885741
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,8,0,0,0,1,1,4.558820924215812,4.549999999999998,15.441179075784188,0.021598302431949483,1.6467135537916675e-05,1.0784016975680506,0.11914924614550236,0,60,0.0,0.11282062270145914,0.11914924614550236
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,9,0,0,0,1,1,4.555603719026979,4.549999999999999,15.44439628097302,0.008669466206609246,1.6109904138702472e-05,1.0913305337933907,0.11854871287318572,0,60,0.0,0.11389002657559213,0.11854871287318572
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,10,0,0,0,1,1,4.5550122120648115,4.549999999999999,15.444987787935188,0.016776548930894437,1.5967240416535104e-05,1.0832234510691057,0.11677418252990092,0,60,0.0,0.11311021258553308,0.11677418252990092
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,11,0,0,0,1,1,4.554656382463474,4.55,15.445343617536526,0.008099054070282741,1.598915305558169e-05,1.0919009459297173,0.11640760547415402,0,60,0.0,0.1137207704921312,0.11640760547415402
5,20260710,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,12,0,0,0,1,1,4.553944395596023,4.55,15.446055604403977,0.013374472185630544,1.5830199970401745e-05,1.0866255278143695,0.11535387389147991,0,60,0.0,0.11325631337502294,0.11535387389147991
