attempt,seed,stable,stop_reason,rho0,n_agents,grid,force_scheme,agent_radius,agent_mass,v0_max,max_vel,step,raw_contact_detections,unique_contact_events,active_contacts,cumulative_raw_contact_detections,cumulative_unique_contact_events,max_rho,mean_rho,rho_safety_margin,max_u,mean_u,velocity_safety_margin,max_agent_speed_pre_clamp,agent_clamp_activations_step,agent_clamp_checks_step,agent_clamp_activation_frequency_cumulative,mean_agent_speed,max_agent_speed
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,0,0,0,0,0,0,4.55,4.549999999999999,15.45,0.061314957616430125,1.4082219108288124e-06,1.03868504238357,0.266941286667338,0,60,0.0,0.08959395148377838,0.266941286667338
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,1,0,0,0,0,0,4.618435212721129,4.55,15.381564787278872,0.04979478183476011,4.848505354622351e-06,1.05020521816524,0.18420373835622714,0,60,0.0,0.117465035865074,0.18420373835622714
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,2,0,0,0,0,0,4.606752092927135,4.549999999999999,15.393247907072865,0.04439735608821997,9.400897719329312e-06,1.05560264391178,0.13040200168025834,0,60,0.0,0.10473244438093814,0.13040200168025834
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,3,0,0,0,0,0,4.579976164831456,4.549999999999999,15.420023835168543,0.03481359161509549,1.3286472876460213e-05,1.0651864083849045,0.1321606218974775,0,60,0.0,0.11704753520731274,0.1321606218974775
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,4,0,0,0,0,0,4.5769963721867795,4.549999999999999,15.42300362781322,0.035185204745362,1.4212571161371102e-05,1.064814795254638,0.12327253463950003,0,60,0.0,0.11020048245979437,0.12327253463950003
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,5,0,0,0,0,0,4.566975819469048,4.549999999999999,15.433024180530952,0.03062622385899021,1.5043354092758034e-05,1.0693737761410098,0.1241710594784311,0,60,0.0,0.11557537510903274,0.1241710594784311
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,6,0,0,0,0,0,4.5611862637796285,4.549999999999999,15.438813736220371,0.032574215239001815,1.4702144432977654e-05,1.0674257847609983,0.11922883649229055,0,60,0.0,0.11165443278694132,0.11922883649229055
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,7,0,0,0,0,0,4.560500581100112,4.549999999999999,15.439499418899889,0.02518773713082051,1.4643930916482611e-05,1.0748122628691796,0.1196513189370884,0,60,0.0,0.1146998353333128,0.1196513189370884
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,8,0,0,0,0,0,4.557142661570738,4.549999999999999,15.442857338429262,0.023798363613828696,1.4548025967811731e-05,1.0762016363861715,0.11685183732567377,0,60,0.0,0.11243457553474259,0.11685183732567377
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,9,1,1,1,1,1,4.556619601213389,4.549999999999999,15.443380398786612,0.016784866635210196,1.4184964613910078e-05,1.08321513336479,0.11690312799951832,0,60,0.0,0.1139308429656888,0.1470304733430107
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,10,0,0,0,1,1,4.554613456347863,4.549999999999999,15.445386543652138,0.01776898878631648,1.4062493481265744e-05,1.0822310112136837,0.13218291142979227,0,60,0.0,0.11263784970002368,0.13218291142979227
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,11,0,0,0,1,1,4.558251524505146,4.549999999999999,15.441748475494855,0.013684060398896724,1.4093563382474533e-05,1.0863159396011033,0.1305038518158268,0,60,0.0,0.11388107316887269,0.1305038518158268
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,12,0,0,0,1,1,4.5563247346667595,4.55,15.44367526533324,0.013814540477314183,1.3990101724003036e-05,1.0861854595226859,0.12405485300812592,0,60,0.0,0.1130660691767343,0.12405485300812592
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,13,0,0,0,1,1,4.553198944723787,4.55,15.446801055276213,0.010479311547761265,1.401056814108018e-05,1.0895206884522388,0.12329249647184616,0,60,0.0,0.11370744929328584,0.12329249647184616
12,20260717,True,completed,4.55,60,100x100x100,nearest,5.0,23.0,0.2,1.0,14,0,0,0,1,1,4.553277327363561,4.549999999999998,15.44672267263644,0.01098869517799182,1.4195421049879677e-05,1.0890113048220083,0.11960935049810449,0,60,0.0,0.11324187019698964,0.11960935049810449
